Date Comptable;Code Societe Achat;Compte Comptable Achat;ID founisseur externe;Code tâche;Code folio;Libellé;Quantité;Type;Montant;Devise;Date de la pièce;Numéro de pièce;Taux de Tva;TypeEvenementAchat;Numero2;Type de Tva;Date d'échéance;Id scan facture;  Origine scan facture;
26/08/2026;0001;445660;0688;GL0040322W;GAZ;Facture intragroupe CID 0688;0,00001;CREDIT;-33,82;EUR;14/08/2026;0688K2608AUHD;20,00;;;;14/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0011988Y;GAZ;Facture intragroupe CID 0688;0,00001;CREDIT;-2398,31;EUR;14/08/2026;0688K2608AUHF;;;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0011988Y;GAZ;VENTE DE GAZ;41,14300;CREDIT;-1080,57;EUR;14/08/2026;0688K2608AUHF;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0011988Y;GAZ;VENTE DE GAZ;41,14300;CREDIT;-522,17;EUR;14/08/2026;0688K2608AUHF;20,00;TICGN GAZ;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0011988Y;GAZ;VENTE DE GAZ;41,14300;CREDIT;-382,76;EUR;14/08/2026;0688K2608AUHF;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0011988Y;GAZ;VENTE DE GAZ;41,14300;CREDIT;-13,09;EUR;14/08/2026;0688K2608AUHF;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0011988Y;GAZ;Facture intragroupe CID 0688;0,00001;CREDIT;-399,72;EUR;14/08/2026;0688K2608AUHF;20,00;;;;14/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL1545235Z;GAZ;Facture intragroupe CID 0688;0,00001;CREDIT;-633,36;EUR;14/08/2026;0688K2608AUJN;;;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1545235Z;GAZ;VENTE DE GAZ;22,36900;CREDIT;-255,93;EUR;14/08/2026;0688K2608AUJN;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1545235Z;GAZ;VENTE DE GAZ;22,36900;CREDIT;-155,21;EUR;14/08/2026;0688K2608AUJN;20,00;TICGN GAZ;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1545235Z;GAZ;VENTE DE GAZ;22,36900;CREDIT;-112,79;EUR;14/08/2026;0688K2608AUJN;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL1545235Z;GAZ;VENTE DE GAZ;22,36900;CREDIT;-3,87;EUR;14/08/2026;0688K2608AUJN;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL1545235Z;GAZ;Facture intragroupe CID 0688;0,00001;CREDIT;-105,56;EUR;14/08/2026;0688K2608AUJN;20,00;;;;14/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0010265P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;71,99;EUR;14/08/2026;0688K2608AUAL;;;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0010265P;GAZ;VENTE DE GAZ;0,00001;STANDARD;15,90;EUR;14/08/2026;0688K2608AUAL;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0010265P;GAZ;VENTE DE GAZ;0,00001;STANDARD;44,09;EUR;14/08/2026;0688K2608AUAL;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0010265P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;12;EUR;14/08/2026;0688K2608AUAL;20,00;;;;14/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0009488G;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;948,42;EUR;14/08/2026;0688K2608ATVC;;;;;14/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0009488G;GAZ;VENTE DE GAZ;7,04300;STANDARD;2,89;EUR;14/08/2026;0688K2608ATVC;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0009488G;GAZ;VENTE DE GAZ;7,04300;STANDARD;90,08;EUR;14/08/2026;0688K2608ATVC;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0009488G;GAZ;VENTE DE GAZ;0,00001;STANDARD;95,85;EUR;14/08/2026;0688K2608ATVC;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0009488G;GAZ;VENTE DE GAZ;7,04300;STANDARD;115,43;EUR;14/08/2026;0688K2608ATVC;20,00;TICGN GAZ;;;14/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0009488G;GAZ;VENTE DE GAZ;0,00001;STANDARD;195,86;EUR;14/08/2026;0688K2608ATVC;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0009488G;GAZ;VENTE DE GAZ;7,04300;STANDARD;290,24;EUR;14/08/2026;0688K2608ATVC;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0009488G;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;158,07;EUR;14/08/2026;0688K2608ATVC;20,00;;;;14/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0028242T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;39,37;EUR;14/08/2026;0688K2608ATTN;;;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,22700;STANDARD;0,10;EUR;14/08/2026;0688K2608ATTN;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,00001;STANDARD;0,94;EUR;14/08/2026;0688K2608ATTN;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,22700;STANDARD;3,72;EUR;14/08/2026;0688K2608ATTN;20,00;TICGN GAZ;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,00001;STANDARD;7,08;EUR;14/08/2026;0688K2608ATTN;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,22700;STANDARD;10,17;EUR;14/08/2026;0688K2608ATTN;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,22700;STANDARD;10,80;EUR;14/08/2026;0688K2608ATTN;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0028242T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;6,56;EUR;14/08/2026;0688K2608ATTN;20,00;;;;14/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0028242T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;27,73;EUR;14/08/2026;0688K2608ATTD;;;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,14700;STANDARD;0,06;EUR;14/08/2026;0688K2608ATTD;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,00001;STANDARD;0,49;EUR;14/08/2026;0688K2608ATTD;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,14700;STANDARD;2,41;EUR;14/08/2026;0688K2608ATTD;20,00;TICGN GAZ;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,00001;STANDARD;6,58;EUR;14/08/2026;0688K2608ATTD;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,14700;STANDARD;6,58;EUR;14/08/2026;0688K2608ATTD;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,14700;STANDARD;6,99;EUR;14/08/2026;0688K2608ATTD;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0028242T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;4,62;EUR;14/08/2026;0688K2608ATTD;20,00;;;;14/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0045732T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;288,28;EUR;14/08/2026;0688K2608AUJY;;;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0045732T;GAZ;VENTE DE GAZ;0,00001;STANDARD;77,48;EUR;14/08/2026;0688K2608AUJY;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0045732T;GAZ;VENTE DE GAZ;0,00001;STANDARD;162,75;EUR;14/08/2026;0688K2608AUJY;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0045732T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;48,05;EUR;14/08/2026;0688K2608AUJY;20,00;;;;14/08/2026;;;B00000003D
26/08/2026;0001;401050;0688;GL0297180E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;773,06;EUR;14/08/2026;0688K2608AUFK;;;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0297180E;GAZ;VENTE DE GAZ;5,89700;STANDARD;2,41;EUR;14/08/2026;0688K2608AUFK;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0297180E;GAZ;VENTE DE GAZ;0,00001;STANDARD;48,64;EUR;14/08/2026;0688K2608AUFK;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0297180E;GAZ;VENTE DE GAZ;5,89700;STANDARD;75,43;EUR;14/08/2026;0688K2608AUFK;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0297180E;GAZ;VENTE DE GAZ;5,89700;STANDARD;96,65;EUR;14/08/2026;0688K2608AUFK;20,00;TICGN GAZ;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0297180E;GAZ;VENTE DE GAZ;0,00001;STANDARD;109,08;EUR;14/08/2026;0688K2608AUFK;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0297180E;GAZ;VENTE DE GAZ;5,89700;STANDARD;312,01;EUR;14/08/2026;0688K2608AUFK;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0297180E;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;128,84;EUR;14/08/2026;0688K2608AUFK;20,00;;;;14/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0025151F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;362,70;EUR;14/08/2026;0688K2608ATWN;;;;;14/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025151F;GAZ;VENTE DE GAZ;1,84000;STANDARD;0,76;EUR;14/08/2026;0688K2608ATWN;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025151F;GAZ;VENTE DE GAZ;1,84000;STANDARD;23,53;EUR;14/08/2026;0688K2608ATWN;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025151F;GAZ;VENTE DE GAZ;1,84000;STANDARD;30,16;EUR;14/08/2026;0688K2608ATWN;20,00;TICGN GAZ;;;14/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025151F;GAZ;VENTE DE GAZ;0,00001;STANDARD;62,06;EUR;14/08/2026;0688K2608ATWN;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025151F;GAZ;VENTE DE GAZ;0,00001;STANDARD;92,84;EUR;14/08/2026;0688K2608ATWN;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000004E
26/08/2026;0001;602210;0688;GL0025151F;GAZ;VENTE DE GAZ;1,84000;STANDARD;92,90;EUR;14/08/2026;0688K2608ATWN;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000004E
26/08/2026;0001;445660;0688;GL0025151F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;60,45;EUR;14/08/2026;0688K2608ATWN;20,00;;;;14/08/2026;;;B00000004E
26/08/2026;0675;401050;0367;GL0019483P;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;27543,78;EUR;14/08/2026;0367E26084853;;;;;14/08/2026;;;B00000007H
26/08/2026;0675;611600;0367;GL0019483P;BIO;LIVRAISONS BIOMASSE;631,07200;STANDARD;1375,74;EUR;14/08/2026;0367E26084853;20,00;CENDRES BIOMASSE;;;14/08/2026;;;B00000007H
26/08/2026;0675;602210;0367;GL0019483P;BIO;LIVRAISONS BIOMASSE;631,07200;STANDARD;23538,99;EUR;14/08/2026;0367E26084853;10,00;DEBOURS P1 BIOMASSE;;;14/08/2026;;;B00000007H
26/08/2026;0675;445660;0367;GL0019483P;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;275,15;EUR;14/08/2026;0367E26084853;20,00;;;;14/08/2026;;;B00000007H
26/08/2026;0675;445660;0367;GL0019483P;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;2353,9;EUR;14/08/2026;0367E26084853;10,00;;;;14/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL1168296J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;956,85;EUR;14/08/2026;0688K2608AUEE;;;;;14/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL1168296J;GAZ;VENTE DE GAZ;5,77500;STANDARD;2,37;EUR;14/08/2026;0688K2608AUEE;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL1168296J;GAZ;VENTE DE GAZ;5,77500;STANDARD;43,71;EUR;14/08/2026;0688K2608AUEE;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL1168296J;GAZ;VENTE DE GAZ;0,00001;STANDARD;80,21;EUR;14/08/2026;0688K2608AUEE;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL1168296J;GAZ;VENTE DE GAZ;5,77500;STANDARD;94,65;EUR;14/08/2026;0688K2608AUEE;20,00;TICGN GAZ;;;14/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL1168296J;GAZ;VENTE DE GAZ;5,77500;STANDARD;287,60;EUR;14/08/2026;0688K2608AUEE;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000002C
26/08/2026;0001;602210;0688;GL1168296J;GAZ;VENTE DE GAZ;0,00001;STANDARD;288,83;EUR;14/08/2026;0688K2608AUEE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000002C
26/08/2026;0001;445660;0688;GL1168296J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;159,48;EUR;14/08/2026;0688K2608AUEE;20,00;;;;14/08/2026;;;B00000002C
26/08/2026;0001;401050;0688;GL0040662G;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;249,28;EUR;14/08/2026;0688K2608AUJA;;;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0040662G;GAZ;VENTE DE GAZ;0,00001;STANDARD;48,95;EUR;14/08/2026;0688K2608AUJA;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000003D
26/08/2026;0001;602210;0688;GL0040662G;GAZ;VENTE DE GAZ;0,00001;STANDARD;158,78;EUR;14/08/2026;0688K2608AUJA;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000003D
26/08/2026;0001;445660;0688;GL0040662G;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;41,55;EUR;14/08/2026;0688K2608AUJA;20,00;;;;14/08/2026;;;B00000003D
26/08/2026;0695;401050;0367;GL0018106A;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;19397,17;EUR;14/08/2026;0367M26084875;;;;;14/08/2026;;;B00000008J
26/08/2026;0695;611600;0367;GL0018106A;BIO;LIVRAISONS BIOMASSE;474,83906;STANDARD;294,40;EUR;14/08/2026;0367M26084875;20,00;CENDRES BIOMASSE;;;14/08/2026;;;B00000008J
26/08/2026;0695;602210;0367;GL0018106A;BIO;LIVRAISONS BIOMASSE;474,83906;STANDARD;17312,63;EUR;14/08/2026;0367M26084875;10,00;DEBOURS P1 BIOMASSE;;;14/08/2026;;;B00000008J
26/08/2026;0695;445660;0367;GL0018106A;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;58,88;EUR;14/08/2026;0367M26084875;20,00;;;;14/08/2026;;;B00000008J
26/08/2026;0695;445660;0367;GL0018106A;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;1731,26;EUR;14/08/2026;0367M26084875;10,00;;;;14/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0028242T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;32,72;EUR;14/08/2026;0688K2608ATTE;;;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,18100;STANDARD;0,07;EUR;14/08/2026;0688K2608ATTE;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,00001;STANDARD;0,70;EUR;14/08/2026;0688K2608ATTE;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,18100;STANDARD;2,96;EUR;14/08/2026;0688K2608ATTE;20,00;TICGN GAZ;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,00001;STANDARD;6,82;EUR;14/08/2026;0688K2608ATTE;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,18100;STANDARD;8,11;EUR;14/08/2026;0688K2608ATTE;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0028242T;GAZ;VENTE DE GAZ;0,18100;STANDARD;8,61;EUR;14/08/2026;0688K2608ATTE;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0028242T;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;5,45;EUR;14/08/2026;0688K2608ATTE;20,00;;;;14/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0018023F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;219,01;EUR;14/08/2026;0688K2608ATUR;;;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0018023F;GAZ;VENTE DE GAZ;0,00001;STANDARD;52,34;EUR;14/08/2026;0688K2608ATUR;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0018023F;GAZ;VENTE DE GAZ;0,00001;STANDARD;130,17;EUR;14/08/2026;0688K2608ATUR;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0018023F;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;36,5;EUR;14/08/2026;0688K2608ATUR;20,00;;;;14/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0734967P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;1057,82;EUR;14/08/2026;0688K2608AUEM;;;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734967P;GAZ;VENTE DE GAZ;8,31900;STANDARD;3,41;EUR;14/08/2026;0688K2608AUEM;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734967P;GAZ;VENTE DE GAZ;0,00001;STANDARD;105,50;EUR;14/08/2026;0688K2608AUEM;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734967P;GAZ;VENTE DE GAZ;8,31900;STANDARD;106,40;EUR;14/08/2026;0688K2608AUEM;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734967P;GAZ;VENTE DE GAZ;0,00001;STANDARD;113,00;EUR;14/08/2026;0688K2608AUEM;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734967P;GAZ;VENTE DE GAZ;8,31900;STANDARD;136,35;EUR;14/08/2026;0688K2608AUEM;20,00;TICGN GAZ;;;14/08/2026;;;B00000008J
26/08/2026;0001;602210;0688;GL0734967P;GAZ;VENTE DE GAZ;8,31900;STANDARD;416,86;EUR;14/08/2026;0688K2608AUEM;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000008J
26/08/2026;0001;445660;0688;GL0734967P;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;176,3;EUR;14/08/2026;0688K2608AUEM;20,00;;;;14/08/2026;;;B00000008J
26/08/2026;0001;401050;0688;GL0898582R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;38,89;EUR;14/08/2026;0688K2608AUAJ;;;;;14/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0898582R;GAZ;VENTE DE GAZ;0,00001;STANDARD;4,15;EUR;14/08/2026;0688K2608AUAJ;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000007H
26/08/2026;0001;602210;0688;GL0898582R;GAZ;VENTE DE GAZ;0,00001;STANDARD;28,26;EUR;14/08/2026;0688K2608AUAJ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000007H
26/08/2026;0001;445660;0688;GL0898582R;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;6,48;EUR;14/08/2026;0688K2608AUAJ;20,00;;;;14/08/2026;;;B00000007H
26/08/2026;0001;401050;0688;GL0054468W;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;63,13;EUR;14/08/2026;0688K2608ATUZ;;;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054468W;GAZ;VENTE DE GAZ;0,05700;STANDARD;0,03;EUR;14/08/2026;0688K2608ATUZ;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054468W;GAZ;VENTE DE GAZ;0,05700;STANDARD;0,73;EUR;14/08/2026;0688K2608ATUZ;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054468W;GAZ;VENTE DE GAZ;0,05700;STANDARD;0,93;EUR;14/08/2026;0688K2608ATUZ;20,00;TICGN GAZ;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054468W;GAZ;VENTE DE GAZ;0,05700;STANDARD;2,62;EUR;14/08/2026;0688K2608ATUZ;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054468W;GAZ;VENTE DE GAZ;0,00001;STANDARD;14,81;EUR;14/08/2026;0688K2608ATUZ;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054468W;GAZ;VENTE DE GAZ;0,00001;STANDARD;33,49;EUR;14/08/2026;0688K2608ATUZ;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0054468W;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;10,52;EUR;14/08/2026;0688K2608ATUZ;20,00;;;;14/08/2026;;;B00000005F
26/08/2026;0001;401050;0688;GL0054458J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;154,35;EUR;14/08/2026;0688K2608ATVA;;;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054458J;GAZ;VENTE DE GAZ;0,40600;STANDARD;0,17;EUR;14/08/2026;0688K2608ATVA;20,00;GAZ - MECANISME CPB;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054458J;GAZ;VENTE DE GAZ;0,40600;STANDARD;5,19;EUR;14/08/2026;0688K2608ATVA;20,00;DEBOURS P1 GAZ DISTRIBUTION;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054458J;GAZ;VENTE DE GAZ;0,40600;STANDARD;6,66;EUR;14/08/2026;0688K2608ATVA;20,00;TICGN GAZ;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054458J;GAZ;VENTE DE GAZ;0,40600;STANDARD;18,70;EUR;14/08/2026;0688K2608ATVA;20,00;DEBOURS P1 GAZ;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054458J;GAZ;VENTE DE GAZ;0,00001;STANDARD;40,92;EUR;14/08/2026;0688K2608ATVA;20,00;DEBOURS P1 GAZ STOCKAGE;;;14/08/2026;;;B00000005F
26/08/2026;0001;602210;0688;GL0054458J;GAZ;VENTE DE GAZ;0,00001;STANDARD;56,99;EUR;14/08/2026;0688K2608ATVA;20,00;DEBOURS P1 GAZ PARTIES FIXES;;;14/08/2026;;;B00000005F
26/08/2026;0001;445660;0688;GL0054458J;GAZ;Facture intragroupe CID 0688;0,00001;STANDARD;25,72;EUR;14/08/2026;0688K2608ATVA;20,00;;;;14/08/2026;;;B00000005F
26/08/2026;0800;401050;0367;GL0218420E;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;3628,33;EUR;14/08/2026;0367E26084854;;;;;14/08/2026;;;B00000007H
26/08/2026;0800;611600;0367;GL0218420E;BIO;LIVRAISONS BIOMASSE;22,50000;STANDARD;86,40;EUR;14/08/2026;0367E26084854;20,00;CENDRES BIOMASSE;;;14/08/2026;;;B00000007H
26/08/2026;0800;602210;0367;GL0218420E;BIO;LIVRAISONS BIOMASSE;22,50000;STANDARD;3204,23;EUR;14/08/2026;0367E26084854;10,00;DEBOURS P1 BIOMASSE;;;14/08/2026;;;B00000007H
26/08/2026;0800;445660;0367;GL0218420E;BIO;Facture intragroupe CID 0367;0,00001;STANDARD;17,28;EUR;14/08/2026;0367E26084854;20,00;;;;14/08/2026;;;B00000007H
